ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter
ABEV,Ambev,2.5,2.2,target lowered by,Neutral,Neutral,2025-08-21 00:30:06,0.0,0.0,0.0,0.0,-0.2999999999999998,-0.11999999999999993,2025,8,21,Thursday,3,3
COGT,Cogent Biosciences,17.0,20.0,target raised by,Buy,Buy,2025-08-26 00:30:04,2.0,2.0,0.0,0.0,3.0,0.17647058823529413,2025,8,26,Tuesday,1,3
SEDG,SolarEdge Technologies,19.0,28.0,target raised by,Hold,Hold,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,9.0,0.47368421052631576,2025,10,2,Thursday,3,4
OLLI,Ollie's Bargain Outlet,149.0,147.0,target lowered by,Outperform,Outperform,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,-2.0,-0.013422818791946308,2025,10,25,Saturday,5,4
MCW,Mister Car Wash,9.5,8.0,target lowered by,Buy,Buy,2025-08-05 00:30:05,2.0,2.0,0.0,0.0,-1.5,-0.15789473684210525,2025,8,5,Tuesday,1,3
AAL,American Airlines Group,13.0,14.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,2025,10,25,Saturday,5,4
KBH,KB Home,63.0,53.0,target lowered by,Neutral,Neutral,2025-09-30 00:30:08,0.0,0.0,0.0,0.0,-10.0,-0.15873015873015872,2025,9,30,Tuesday,1,3
ATGE,Adtalem Global Education,150.0,150.0,reiterated by,Outperform,Outperform,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
MASS,908 Devices,12.0,12.0,upgraded by,Market Perform,Outperform,2025-08-06 00:30:07,0.0,2.0,2.0,2.0,0.0,0.0,2025,8,6,Wednesday,2,3
AXTI,AXT,4.25,4.1,target lowered by,Outperform,Outperform,2025-08-03 00:30:08,2.0,2.0,0.0,0.0,-0.15000000000000036,-0.035294117647058906,2025,8,3,Sunday,6,3
ITGR,Integer,155.0,82.0,target lowered by,Overweight,Overweight,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,-73.0,-0.47096774193548385,2025,10,25,Saturday,5,4
FBIN,Fortune Brands Innovations,65.0,60.0,reiterated by,Buy,Hold,2025-08-28 00:30:07,2.0,0.0,-2.0,2.0,-5.0,-0.07692307692307693,2025,8,28,Thursday,3,3
TKR,Timken,85.0,90.0,target raised by,Buy,Buy,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,5.0,0.058823529411764705,2025,9,24,Wednesday,2,3
AXS,Axis Capital,115.0,119.0,target raised by,Buy,Buy,2025-08-05 00:30:06,2.0,2.0,0.0,0.0,4.0,0.034782608695652174,2025,8,5,Tuesday,1,3
VREX,VAREX IMAGING,12.0,16.0,target raised by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,4.0,0.3333333333333333,2025,8,9,Saturday,5,3
LVS,Las Vegas Sands,57.0,64.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,7.0,0.12280701754385964,2025,10,25,Saturday,5,4
FLNC,Fluence Energy,11.0,17.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,6.0,0.5454545454545454,2025,10,25,Saturday,5,4
TATT,TAT Technologies,44.0,44.0,initiated by,Buy,Buy,2025-09-17 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,17,Wednesday,2,3
OKE,ONEOK,75.0,75.0,initiated by,Neutral,Neutral,2025-10-01 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
SHO,Sunstone Hotel Investors,11.0,10.0,target lowered by,Hold,Hold,2025-09-04 00:30:07,0.0,0.0,0.0,0.0,-1.0,-0.09090909090909091,2025,9,4,Thursday,3,3
OPRX,OptimizeRx,14.0,20.0,target raised by,Market Outperform,Market Outperform,2025-08-12 00:30:05,2.0,2.0,0.0,0.0,6.0,0.42857142857142855,2025,8,12,Tuesday,1,3
INSM,Insmed,121.0,196.0,target raised by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,75.0,0.6198347107438017,2025,10,6,Monday,0,4
PCT,PureCycle Technologies,16.0,16.0,initiated by,Outperform,Outperform,2025-08-28 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,28,Thursday,3,3
KOPN,Kopin,2.5,3.0,target raised by,Buy,Buy,2025-09-17 00:30:05,2.0,2.0,0.0,0.0,0.5,0.2,2025,9,17,Wednesday,2,3
BCAL,California BanCorp,19.0,19.0,upgraded by,Equal Weight,Overweight,2025-08-05 00:30:05,0.0,2.0,2.0,2.0,0.0,0.0,2025,8,5,Tuesday,1,3
MSFT,Microsoft,640.0,640.0,reiterated by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
NGVT,Ingevity,62.0,68.0,target raised by,Outperform,Outperform,2025-09-08 00:30:05,2.0,2.0,0.0,0.0,6.0,0.0967741935483871,2025,9,8,Monday,0,3
GBFH,GBank Financial,55.0,55.0,initiated by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
LHX,L3Harris Technologies,255.0,305.0,target raised by,Overweight,Overweight,2025-07-30 00:30:12,2.0,2.0,0.0,0.0,50.0,0.19607843137254902,2025,7,30,Wednesday,2,3
RNA,Avidity Biosciences,70.0,65.0,target lowered by,Outperform,Outperform,2025-09-23 00:30:08,2.0,2.0,0.0,0.0,-5.0,-0.07142857142857142,2025,9,23,Tuesday,1,3
PTLO,Portillo's,10.0,10.0,reiterated by,Equal Weight,Equal Weight,2025-09-24 00:30:07,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
ZYXI,Zynex,3.7,3.7,upgraded by,Neutral,Buy,2025-08-03 00:30:08,0.0,2.0,2.0,2.0,0.0,0.0,2025,8,3,Sunday,6,3
TNGX,Tango Therapeutics,10.0,12.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,2.0,0.2,2025,10,25,Saturday,5,4
VNCE,Vince,2.5,4.5,target raised by,Outperform,Outperform,2025-09-12 00:30:05,2.0,2.0,0.0,0.0,2.0,0.8,2025,9,12,Friday,4,3
FSLR,First Solar,212.0,260.0,target raised by,Buy,Buy,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,48.0,0.22641509433962265,2025,10,3,Friday,4,4
LUCK,Lucky Strike Entertainment,12.0,13.0,target raised by,Buy,Buy,2025-08-31 00:30:05,2.0,2.0,0.0,0.0,1.0,0.08333333333333333,2025,8,31,Sunday,6,3
SION,Sionna Therapeutics,46.0,46.0,initiated by,Buy,Buy,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,9,Tuesday,1,3
PSTL,Postal Realty Trust,16.0,17.0,target raised by,Neutral,Neutral,2025-10-01 00:30:06,0.0,0.0,0.0,0.0,1.0,0.0625,2025,10,1,Wednesday,2,4
HLLY,Holley,4.0,4.0,upgraded by,Hold,Buy,2025-08-09 00:30:10,0.0,2.0,2.0,2.0,0.0,0.0,2025,8,9,Saturday,5,3
XRAY,DENTSPLY SIRONA,16.0,15.0,target lowered by,Equal Weight,Equal Weight,2025-08-09 00:30:09,0.0,0.0,0.0,0.0,-1.0,-0.0625,2025,8,9,Saturday,5,3
TNDM,Tandem Diabetes Care,24.0,24.0,reiterated by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
SOHU,Sohu.com,17.0,20.0,target raised by,Buy,Buy,2025-08-05 00:30:05,2.0,2.0,0.0,0.0,3.0,0.17647058823529413,2025,8,5,Tuesday,1,3
LXP,LXP Industrial Trust,10.0,10.0,initiated by,Outperform,Outperform,2025-08-25 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,25,Monday,0,3
KFRC,Kforce,45.0,40.0,target lowered by,Neutral,Neutral,2025-07-31 00:30:08,0.0,0.0,0.0,0.0,-5.0,-0.1111111111111111,2025,7,31,Thursday,3,3
SUNS,Sunrise Realty Trust,11.5,11.25,target lowered by,Outperform,Outperform,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,-0.25,-0.021739130434782608,2025,8,14,Thursday,3,3
HIG,The Hartford Insurance Group,133.0,137.0,target raised by,In-Line,In-Line,2025-10-02 00:30:10,0.0,0.0,0.0,0.0,4.0,0.03007518796992481,2025,10,2,Thursday,3,4
SEGG,Lottery.com,20.0,20.0,initiated by,Outperform,Outperform,2025-09-15 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,15,Monday,0,3
LWAY,Lifeway Foods,30.0,33.0,target raised by,Buy,Buy,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,3.0,0.1,2025,8,14,Thursday,3,3
FROG,JFrog,48.0,55.0,target raised by,Overweight,Overweight,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,7.0,0.14583333333333334,2025,9,25,Thursday,3,3
LDI,loanDepot,1.4,1.9,target raised by,Neutral,Neutral,2025-08-21 00:30:06,0.0,0.0,0.0,0.0,0.5,0.35714285714285715,2025,8,21,Thursday,3,3
INVH,Invitation Home,36.0,35.0,target lowered by,Outperform,Outperform,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,-1.0,-0.027777777777777776,2025,9,16,Tuesday,1,3
TEAD,Teads,10.0,5.0,target lowered by,Market Outperform,Market Outperform,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,-5.0,-0.5,2025,8,9,Saturday,5,3
ASH,Ashland,58.0,54.0,target lowered by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,-4.0,-0.06896551724137931,2025,10,6,Monday,0,4
ANIX,ANIXA BIOSCIENCES,10.0,10.0,reiterated by,Buy,Buy,2025-09-23 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,23,Tuesday,1,3
AEO,American Eagle Outfitters,10.0,17.0,target raised by,Equal Weight,Equal Weight,2025-09-19 00:30:05,0.0,0.0,0.0,0.0,7.0,0.7,2025,9,19,Friday,4,3
FFBC,First Financial Bancorp.,28.0,29.0,target raised by,Hold,Hold,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,2025,10,6,Monday,0,4
ZTO,ZTO Express (Cayman),19.0,22.0,target raised by,Neutral,Neutral,2025-08-21 00:30:05,0.0,0.0,0.0,0.0,3.0,0.15789473684210525,2025,8,21,Thursday,3,3
LMT,Lockheed Martin,495.0,480.0,target lowered by,Neutral,Neutral,2025-08-22 00:30:05,0.0,0.0,0.0,0.0,-15.0,-0.030303030303030304,2025,8,22,Friday,4,3
TX,Ternium,41.0,40.0,target lowered by,Sector Outperform,Sector Outperform,2025-09-04 00:30:06,2.0,2.0,0.0,0.0,-1.0,-0.024390243902439025,2025,9,4,Thursday,3,3
PAHC,Phibro Animal Health,19.0,27.0,target raised by,Underperform,Underperform,2025-08-31 00:30:05,-3.0,-3.0,0.0,0.0,8.0,0.42105263157894735,2025,8,31,Sunday,6,3
ZBH,Zimmer Biomet,115.0,118.0,target raised by,Buy,Buy,2025-09-22 00:30:13,2.0,2.0,0.0,0.0,3.0,0.02608695652173913,2025,9,22,Monday,0,3
HLX,Helix Energy Solutions Group,11.0,12.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,1.0,0.09090909090909091,2025,10,25,Saturday,5,4
PYXS,Pyxis Oncology,5.0,5.0,reiterated by,Buy,Buy,2025-08-20 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,20,Wednesday,2,3
CCK,Crown,127.0,116.0,target lowered by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,-11.0,-0.08661417322834646,2025,10,6,Monday,0,4
ASND,Ascendis Pharma A/S,227.0,230.0,target raised by,Buy,Buy,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,3.0,0.013215859030837005,2025,9,3,Wednesday,2,3
BRSP,BrightSpire Capital,6.5,6.5,reiterated by,Buy,Buy,2025-07-31 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,7,31,Thursday,3,3
CR,Crane,220.0,225.0,target raised by,Buy,Buy,2025-08-22 00:30:04,2.0,2.0,0.0,0.0,5.0,0.022727272727272728,2025,8,22,Friday,4,3
AYI,Acuity,312.0,356.0,target raised by,Neutral,Neutral,2025-10-03 00:30:06,0.0,0.0,0.0,0.0,44.0,0.14102564102564102,2025,10,3,Friday,4,4
WBTN,WEBTOON Entertainment,14.0,22.0,target raised by,Neutral,Neutral,2025-09-17 00:30:05,0.0,0.0,0.0,0.0,8.0,0.5714285714285714,2025,9,17,Wednesday,2,3
EBC,Eastern Bankshares,23.0,23.0,initiated by,Buy,Buy,2025-09-26 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,26,Friday,4,3
MAS,Masco,73.0,80.0,target raised by,Equal Weight,Equal Weight,2025-09-12 00:30:05,0.0,0.0,0.0,0.0,7.0,0.0958904109589041,2025,9,12,Friday,4,3
ABNB,Airbnb,148.0,145.0,target lowered by,Neutral,Neutral,2025-10-25 00:30:06,0.0,0.0,0.0,0.0,-3.0,-0.02027027027027027,2025,10,25,Saturday,5,4
CLAR,Clarus,3.5,3.5,reiterated by,Buy,Hold,2025-08-03 00:30:07,2.0,0.0,-2.0,2.0,0.0,0.0,2025,8,3,Sunday,6,3
CPA,Copa,150.0,160.0,target raised by,Outperform,Outperform,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,10.0,0.06666666666666667,2025,9,30,Tuesday,1,3
UPLD,Upland Software,4.5,4.5,upgraded by,Hold,Buy,2025-08-22 00:30:05,0.0,2.0,2.0,2.0,0.0,0.0,2025,8,22,Friday,4,3
GRAB,Grab,6.2,6.2,reiterated by,Buy,Hold,2025-09-18 00:30:07,2.0,0.0,-2.0,2.0,0.0,0.0,2025,9,18,Thursday,3,3
XIFR,XPLR Infrastructure,9.0,11.0,target raised by,Underweight,Underweight,2025-08-13 00:30:06,-2.0,-2.0,0.0,0.0,2.0,0.2222222222222222,2025,8,13,Wednesday,2,3
DBX,Dropbox,29.0,27.0,downgraded by,Neutral,Sell,2025-09-19 00:30:05,0.0,-2.0,-2.0,2.0,-2.0,-0.06896551724137931,2025,9,19,Friday,4,3
MAC,Macerich,19.0,23.0,upgraded by,Neutral,Buy,2025-09-28 00:30:11,0.0,2.0,2.0,2.0,4.0,0.21052631578947367,2025,9,28,Sunday,6,3
WEST,Westrock Coffee,10.0,10.0,reiterated by,Outperform,Outperform,2025-08-06 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,6,Wednesday,2,3
ONDS,Ondas,5.0,8.0,target raised by,Buy,Buy,2025-09-15 00:30:05,2.0,2.0,0.0,0.0,3.0,0.6,2025,9,15,Monday,0,3
PENG,Penguin Solutions,27.0,36.0,target raised by,Buy,Buy,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,9.0,0.3333333333333333,2025,10,2,Thursday,3,4
PLTK,Playtika,5.5,4.0,target lowered by,Neutral,Neutral,2025-09-12 00:30:05,0.0,0.0,0.0,0.0,-1.5,-0.2727272727272727,2025,9,12,Friday,4,3
LENZ,LENZ Therapeutics,38.0,48.0,reiterated by,Buy,Buy,2025-07-29 00:30:08,2.0,2.0,0.0,0.0,10.0,0.2631578947368421,2025,7,29,Tuesday,1,3
NAT,Nordic American Tankers,3.0,3.0,reiterated by,Hold,Hold,2025-08-29 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,29,Friday,4,3
CAVA,CAVA Group,91.0,74.0,target lowered by,Equal Weight,Equal Weight,2025-08-14 00:30:06,0.0,0.0,0.0,0.0,-17.0,-0.18681318681318682,2025,8,14,Thursday,3,3
V,Visa,386.0,402.0,target raised by,Overweight,Overweight,2025-07-31 00:30:08,2.0,2.0,0.0,0.0,16.0,0.04145077720207254,2025,7,31,Thursday,3,3
KRMN,Karman,58.0,75.0,target raised by,Outperform,Outperform,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,17.0,0.29310344827586204,2025,9,30,Tuesday,1,3
ATAT,Atour Lifestyle,48.0,48.0,initiated by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
LTRX,Lantronix,4.5,5.5,target raised by,Buy,Buy,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,1.0,0.2222222222222222,2025,10,1,Wednesday,2,4
QSR,Restaurant Brands International,77.0,78.0,target raised by,Buy,Buy,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,1.0,0.012987012987012988,2025,8,14,Thursday,3,3
CPRT,Copart,50.0,46.0,target lowered by,Equal Weight,Equal Weight,2025-09-08 00:30:05,0.0,0.0,0.0,0.0,-4.0,-0.08,2025,9,8,Monday,0,3
WGO,Winnebago Industries,32.0,38.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,6.0,0.1875,2025,10,25,Saturday,5,4
PAGP,Plains GP,24.0,22.0,target lowered by,Strong-Buy,Strong-Buy,2025-10-25 00:30:05,3.0,3.0,0.0,0.0,-2.0,-0.08333333333333333,2025,10,25,Saturday,5,4
SLP,Simulations Plus,16.0,16.0,initiated by,Hold,Hold,2025-10-01 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
JXN,Jackson Financial,92.0,97.0,target raised by,Equal Weight,Equal Weight,2025-08-19 00:30:05,0.0,0.0,0.0,0.0,5.0,0.05434782608695652,2025,8,19,Tuesday,1,3
ROAD,Construction Partners,110.0,120.0,target raised by,Neutral,Neutral,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,10.0,0.09090909090909091,2025,10,24,Friday,4,4
AVY,Avery Dennison,191.0,177.0,target lowered by,Neutral,Neutral,2025-09-30 00:30:08,0.0,0.0,0.0,0.0,-14.0,-0.07329842931937172,2025,9,30,Tuesday,1,3
CARS,Cars.com,25.0,25.0,reiterated by,Outperform,Outperform,2025-08-22 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,22,Friday,4,3
NEON,Neonode,16.5,6.0,downgraded by,Buy,Neutral,2025-09-05 00:30:05,2.0,0.0,-2.0,2.0,-10.5,-0.6363636363636364,2025,9,5,Friday,4,3
KWR,Quaker Houghton,150.0,135.0,target lowered by,Outperform,Outperform,2025-08-05 00:30:05,2.0,2.0,0.0,0.0,-15.0,-0.1,2025,8,5,Tuesday,1,3
INFU,InfuSystem,15.0,15.0,initiated by,Buy,Buy,2025-09-23 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,23,Tuesday,1,3
FELE,Franklin Electric,94.0,107.0,target raised by,Neutral,Neutral,2025-07-31 00:30:08,0.0,0.0,0.0,0.0,13.0,0.13829787234042554,2025,7,31,Thursday,3,3
ASC,Ardmore Shipping,14.0,14.0,reiterated by,Buy,Buy,2025-07-31 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,7,31,Thursday,3,3
ASLE,AerSale,7.0,8.0,target raised by,Sector Perform,Sector Perform,2025-08-08 00:30:09,,,,,1.0,0.14285714285714285,2025,8,8,Friday,4,3
NAKA,KindlyMD,8.0,8.0,initiated by,Buy,Buy,2025-09-04 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3
SKT,Tanger,33.0,35.0,target raised by,In-Line,In-Line,2025-09-16 00:30:09,0.0,0.0,0.0,0.0,2.0,0.06060606060606061,2025,9,16,Tuesday,1,3
ONCY,Oncolytics Biotech,7.0,7.0,initiated by,Buy,Buy,2025-08-14 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,14,Thursday,3,3
HROW,Harrow,70.0,74.0,reiterated by,Buy,Buy,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,4.0,0.05714285714285714,2025,10,2,Thursday,3,4
GNFT,GENFIT,9.0,7.0,target lowered by,Buy,Buy,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,-2.0,-0.2222222222222222,2025,9,25,Thursday,3,3
NOG,Northern Oil and Gas,32.0,28.0,target lowered by,Neutral,Neutral,2025-09-16 00:30:10,0.0,0.0,0.0,0.0,-4.0,-0.125,2025,9,16,Tuesday,1,3
NSP,Insperity,70.0,50.0,target lowered by,Hold,Hold,2025-08-05 00:30:06,0.0,0.0,0.0,0.0,-20.0,-0.2857142857142857,2025,8,5,Tuesday,1,3
FHN,First Horizon,23.0,25.0,target raised by,Neutral,Neutral,2025-10-02 00:30:10,0.0,0.0,0.0,0.0,2.0,0.08695652173913043,2025,10,2,Thursday,3,4
KURA,Kura Oncology,40.0,40.0,reiterated by,Buy,Buy,2025-10-01 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
FBK,FB Financial,61.0,61.0,initiated by,Overweight,Overweight,2025-09-11 00:30:14,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,11,Thursday,3,3
AMBP,Ardagh Metal Packaging,3.75,4.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,0.25,0.06666666666666667,2025,10,25,Saturday,5,4
NHI,National Health Investors,90.0,90.0,initiated by,Overweight,Overweight,2025-10-02 00:30:10,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
AFCG,AFC Gamma,4.5,4.5,reiterated by,Buy,Neutral,2025-08-17 00:30:04,2.0,0.0,-2.0,2.0,0.0,0.0,2025,8,17,Sunday,6,3
GTM,ZoomInfo Technologies,10.0,10.0,initiated by,Underweight,Underweight,2025-10-02 00:30:09,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
MTSI,MACOM Technology Solutions,150.0,150.0,initiated by,Buy,Buy,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
DEO,Diageo,117.0,109.0,target lowered by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,-8.0,-0.06837606837606838,2025,9,28,Sunday,6,3
ENLV,Enlivex Therapeutics,13.0,13.0,reiterated by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,28,Sunday,6,3
BLNK,Blink Charging,5.0,5.0,reiterated by,Buy,Buy,2025-08-20 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,20,Wednesday,2,3
NYT,New York Times,60.0,67.0,target raised by,Outperform,Outperform,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,7.0,0.11666666666666667,2025,8,9,Saturday,5,3
EYPT,Eyepoint Pharmaceuticals,27.0,27.0,reiterated by,Buy,Buy,2025-08-08 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,8,Friday,4,3
ZEPP,Zepp Health,60.23,60.23,target set by,Buy,Buy,2025-08-27 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,27,Wednesday,2,3
TPC,Tutor Perini,59.0,67.0,target raised by,Buy,Buy,2025-08-08 00:30:09,2.0,2.0,0.0,0.0,8.0,0.13559322033898305,2025,8,8,Friday,4,3
KRC,Kilroy Realty,40.0,47.0,upgraded by,Sector Underperform,Sector Perform,2025-09-18 00:30:07,,,,,7.0,0.175,2025,9,18,Thursday,3,3
BSX,Boston Scientific,124.0,125.0,target raised by,Overweight,Overweight,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,1.0,0.008064516129032258,2025,10,24,Friday,4,4
SBCF,Seacoast Banking Corporation of Florida,32.0,33.0,target raised by,Outperform,Outperform,2025-07-30 00:30:12,2.0,2.0,0.0,0.0,1.0,0.03125,2025,7,30,Wednesday,2,3
SEAT,Vivid Seats,70.0,32.0,target lowered by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,-38.0,-0.5428571428571428,2025,8,9,Saturday,5,3
GRDN,Guardian Pharmacy Services,28.0,30.0,target raised by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,2.0,0.07142857142857142,2025,9,28,Sunday,6,3
MTSR,Metsera,54.0,54.0,downgraded by,Overweight,Equal Weight,2025-10-01 00:30:05,2.0,0.0,-2.0,2.0,0.0,0.0,2025,10,1,Wednesday,2,4
EPR,EPR Properties,56.0,65.0,target raised by,Overweight,Overweight,2025-09-15 00:30:04,2.0,2.0,0.0,0.0,9.0,0.16071428571428573,2025,9,15,Monday,0,3
EIX,Edison International,70.0,57.0,downgraded by,Buy,Hold,2025-10-03 00:30:06,2.0,0.0,-2.0,2.0,-13.0,-0.18571428571428572,2025,10,3,Friday,4,4
MRVL,Marvell Technology,90.0,85.0,reiterated by,Buy,Hold,2025-10-02 00:30:09,2.0,0.0,-2.0,2.0,-5.0,-0.05555555555555555,2025,10,2,Thursday,3,4
PLCE,Children's Place,6.0,7.0,target raised by,Neutral,Neutral,2025-09-11 00:30:14,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,2025,9,11,Thursday,3,3
GCT,GigaCloud Technology,26.0,33.0,target raised by,Buy,Buy,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,7.0,0.2692307692307692,2025,8,9,Saturday,5,3
CUBI,Customers Bancorp,89.0,89.0,initiated by,Buy,Buy,2025-09-26 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,26,Friday,4,3
ANVS,Annovis Bio,17.0,17.0,reiterated by,Buy,Buy,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
ILMN,Illumina,90.0,95.0,target raised by,Underweight,Underweight,2025-10-03 00:30:06,-2.0,-2.0,0.0,0.0,5.0,0.05555555555555555,2025,10,3,Friday,4,4
SKYE,Skye Bioscience,20.0,20.0,initiated by,Buy,Buy,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
CWK,Cushman & Wakefield,13.0,20.0,target raised by,Neutral,Neutral,2025-08-27 00:30:04,0.0,0.0,0.0,0.0,7.0,0.5384615384615384,2025,8,27,Wednesday,2,3
ARCC,Ares Capital,23.0,22.0,target lowered by,Overweight,Overweight,2025-10-02 00:30:10,2.0,2.0,0.0,0.0,-1.0,-0.043478260869565216,2025,10,2,Thursday,3,4
CTO,CTO Realty Growth,22.0,21.0,target lowered by,Buy,Buy,2025-07-31 00:30:08,2.0,2.0,0.0,0.0,-1.0,-0.045454545454545456,2025,7,31,Thursday,3,3
JBLU,JetBlue Airways,4.0,5.0,target raised by,Neutral,Neutral,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,1.0,0.25,2025,10,6,Monday,0,4
HUMA,Humacyte,25.0,25.0,reiterated by,Buy,Buy,2025-10-01 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
MAMA,Mama's Creations,18.0,18.0,initiated by,Buy,Buy,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
TRI,Thomson Reuters,197.0,187.0,target lowered by,Equal Weight,Equal Weight,2025-09-12 00:30:05,0.0,0.0,0.0,0.0,-10.0,-0.050761421319796954,2025,9,12,Friday,4,3
SMBK,SmartFinancial,40.0,41.0,target raised by,Market Perform,Market Perform,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,1.0,0.025,2025,10,24,Friday,4,4
IQST,iQSTEL,18.0,18.0,reiterated by,Buy,Buy,2025-09-26 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,26,Friday,4,3
